"","ALL_GSM330151.CEL","ALL_GSM330153.CEL","ALL_GSM330154.CEL","ALL_GSM330157.CEL","ALL_GSM330171.CEL","ALL_GSM330174.CEL","ALL_GSM330178.CEL","ALL_GSM330182.CEL","ALL_GSM330185.CEL","ALL_GSM330186.CEL","ALL_GSM330195.CEL","ALL_GSM330201.CEL","AML_GSM330532.CEL","AML_GSM330546.CEL","AML_GSM330559.CEL","AML_GSM330566.CEL","AML_GSM330571.CEL","AML_GSM330574.CEL","AML_GSM330580.CEL","AML_GSM330584.CEL","AML_GSM330593.CEL","AML_GSM330603.CEL","AML_GSM330611.CEL","AML_GSM330612.CEL","CLL_GSM330933.CEL","CLL_GSM330934.CEL","CLL_GSM330969.CEL","CLL_GSM330979.CEL","CLL_GSM330980.CEL","CLL_GSM330982.CEL","CLL_GSM330987.CEL","CLL_GSM330999.CEL","CLL_GSM331004.CEL","CLL_GSM331009.CEL","CLL_GSM331037.CEL","CLL_GSM331048.CEL","CML_GSM331377.CEL","CML_GSM331378.CEL","CML_GSM331381.CEL","CML_GSM331382.CEL","CML_GSM331383.CEL","CML_GSM331386.CEL","CML_GSM331387.CEL","CML_GSM331388.CEL","CML_GSM331389.CEL","CML_GSM331390.CEL","CML_GSM331392.CEL","CML_GSM331393.CEL","NoL_GSM331660.CEL","NoL_GSM331661.CEL","NoL_GSM331663.CEL","NoL_GSM331666.CEL","NoL_GSM331668.CEL","NoL_GSM331670.CEL","NoL_GSM331671.CEL","NoL_GSM331672.CEL","NoL_GSM331673.CEL","NoL_GSM331674.CEL","NoL_GSM331675.CEL","NoL_GSM331677.CEL"
"ENSG00000036530",4.45388509167232,4.38940472877508,8.94649796837879,5.65870161899896,4.04144512447041,4.18965644571074,4.57307209792265,4.18547355776344,6.40970985308076,6.87346385769731,8.93837289830652,7.59476661625763,4.17424357538287,4.40153826412326,4.26042130392091,4.28640258934459,4.1684617504407,4.17244688050237,4.6370071676134,3.93412463053276,9.07376655791111,4.33348848934236,4.21305055599535,4.33578990734382,4.12973223152172,4.40246599409218,5.12401028271794,4.02471331378437,4.54231663817972,4.57012668283803,4.53432592006818,4.32373792198689,4.25362552453493,3.82922511215095,4.43606829941148,4.41427640135976,4.27219685315511,4.40419820070781,4.38729986093788,4.86270924045442,4.46103230845196,4.20944540737756,4.51888930592359,4.14759072668787,4.41633062274085,4.26728650609377,4.81229664037194,4.45703341170418,4.01989980295049,4.2693993462416,4.10797811163439,4.24033775890563,4.25433837430827,4.87911198731214,4.21969663322419,4.25677313588241,4.11291374298293,3.76469240525961,4.02488873788173,4.14852643913489
"ENSG00000230382",3.50501209883019,3.18309806859682,4.27894547688241,6.23550176006324,6.38884860246284,5.98487237500914,5.03833585294143,5.61193406715615,5.92183050088883,5.74982371907318,7.44854142187653,4.00393101640602,3.21495864229494,3.33976748159893,3.21597717666881,3.47607714092354,3.29093821048539,3.39079494461598,3.2500635140969,3.45870294013758,3.36472401167059,3.41317579838263,3.1507951273365,3.51132588125312,3.73186438276407,3.44557901550238,3.06650395964549,4.68020138425957,3.89789769630831,3.32077171716482,3.33717765245651,4.45181426104972,3.32879449532891,3.93454450082718,4.51270325347046,3.20818206909659,3.36726070354496,3.34216992526861,3.48575609313666,3.199270067299,3.33856027649006,3.31963428628098,3.27265859404331,3.32268987521976,3.24652855996368,3.39346908975242,3.45781330931085,3.24419913490862,3.42339206670168,3.60875974717627,3.82961840596845,3.24170650554786,3.44303598874349,5.46783123909931,3.70512762324269,4.08438894395387,3.31475259391631,3.57990592107364,3.46279455856156,4.14759072668787
"ENSG00000157827",3.83646224749541,3.58416122193283,4.90772760380325,6.41551178517884,5.71563477897783,6.89667173250488,4.72975060918946,3.58840085999253,5.92150467726021,7.39824407199871,7.51662054552006,6.06800035482926,3.84703819372521,3.68560653977236,4.15889801931723,4.12288380202301,3.67398417025013,3.5330612488631,3.28760954667177,4.40673074716785,3.47575417747394,3.78195744819123,3.62353431353847,3.28538165151985,3.48158598214385,3.39362983836636,3.16442988721623,3.57066779992361,3.44202689476692,3.31085296942556,3.41618041463827,3.76893227032426,3.4472831722983,3.22376476375537,3.49322676898475,3.29265234155404,3.42753345366165,3.42569485920008,3.45359628751343,3.5937179376461,3.37205166245032,3.6605566432128,3.78611383432443,3.38338232027544,3.81119114189829,4.10568064079353,3.35224461465265,3.627442715988,3.68253139935124,4.18285498570325,4.23594262031661,3.71865467295652,3.50757913747441,4.51988058015568,3.9880463566714,3.78878166122585,3.40386349655047,3.66609715409175,4.02203489598143,4.32443367755384
"ENSG00000011566",9.34409400962334,3.79877481085086,6.89961706376196,5.77120237701488,7.68343240432387,6.36131709382116,5.7931800676127,5.79495895647792,6.37069337292447,7.045814426181,6.93544189557423,8.25060476243622,5.54000939138329,6.247895220829,4.70111738438776,7.43395184582108,6.98326593337205,6.96812537255467,6.78395974132907,5.97569276191176,7.38111458611658,4.96593674652805,6.59364670663339,7.21036432971179,3.01651388411138,4.14250989494312,3.66287221935733,4.17268280959195,7.04488313977215,4.08209171661189,5.98015677400621,4.57456217639492,4.77091322331597,7.341067599283,4.13353278491788,3.9231168148811,4.4600286009167,4.43712248746644,5.02954214903262,4.90607395160021,3.99175846209196,4.16916573091709,5.40476359003434,4.04499966253672,3.85510283693276,4.46431427216793,3.1633376863654,3.80984944727217,5.80045367547652,5.24856208755519,4.81164617501805,5.45029705150119,4.3774539870399,5.56884731442877,6.05670778655447,4.54231663817972,4.66480565530654,4.82540028277262,5.25835570634278,4.34398827712393
"ENSG00000104938",4.02797552268424,3.55951138689555,4.21710160895947,3.78532485355066,3.76193336202867,3.7808913053686,4.33924557334704,3.67129771681281,3.51761049073463,3.60467378955212,3.98034818841558,4.17519023649681,3.746581983959,3.65613002584637,3.91726932398269,11.4738550798789,4.10709974539795,3.62454844665957,4.09315045661989,3.83440004348978,4.12402084480543,3.7220712218482,3.79379575345608,3.64544359397396,3.91093452684215,3.66090753267579,4.22319803390722,3.80267332133683,4.05457394936502,3.80698194969117,3.88107536215755,3.86648048762176,4.81021924836605,3.83257290051671,3.97636389756962,4.02512894579875,3.92759468419557,3.86600890091316,4.09649841500063,3.82903537378385,4.05653847861904,3.82797562411636,3.78236327923775,3.9561628248073,4.10862150306873,3.59943621033274,3.57137482270423,3.83822530646185,3.77391863419626,3.66735115191574,3.63871861066075,3.85131360898927,3.79839298373476,3.67241663967605,3.98669093064799,3.97924794929561,3.6671696068203,4.0357605690771,3.58502444645007,3.81714963054884
"ENSG00000165659",3.48920771544409,3.6575040410449,3.5330612488631,3.44565213915916,3.41138691753346,3.61407131357882,3.4862501523498,3.52494535095173,3.37376247679815,3.58313178509289,3.45837109730169,3.35149347294238,3.50161786645412,6.99986378892182,5.95613170745787,4.34103463100147,5.43691891037323,3.39271330493705,3.72671422285103,3.54852360427426,3.80967483134299,5.75296899600885,4.31418499285023,4.14042470429524,3.40180630035746,3.57360806001754,3.39271330493705,3.28684398190815,3.46839418718782,3.29025755239814,3.33925832971392,3.46458762761745,3.34928934975448,3.53526412598044,3.46443044355676,3.32731548114332,5.11746169032895,6.54746636486295,4.79439147315259,6.00896984699534,6.34677854430985,6.27621550058221,4.87965515302199,6.04834115672031,3.84703819372521,6.32658675724908,4.1418220479848,6.35676225895846,5.31487492932507,5.08485948813618,6.11130506176477,4.75758417026727,4.77881521270628,5.52559871292639,4.68096998149996,4.93339962798526,5.26752700462216,4.69402692918876,5.05728904153438,6.14970689820758
"ENSG00000164930",5.32169301729718,2.98828929215373,3.50438983970968,3.43611182622721,6.81367296521291,6.89884087595931,5.68660693854368,3.28978289622339,3.0662380690934,3.44523015901341,5.62643400398696,3.87929901619418,6.44782196041501,3.58226914310847,3.34984438670618,7.76552207856207,4.00180447542537,3.35310362871149,4.63261777053868,6.05835193515949,4.07789009840653,3.66995798076151,6.79253663402394,3.16938662708467,3.47299855610167,3.58416122193283,3.38647417291642,2.90183613762486,4.4129263244183,3.86776156726775,7.2435650061944,4.89564200030052,4.05562805876491,5.22385292844578,3.7016092997483,3.81347901309706,4.41772195286435,5.429964685127,5.18468490906831,5.60225854606559,4.96471972326539,5.30006395990118,6.23130744674278,4.86965309518525,3.50925607948116,5.55167135680615,4.36489809294025,3.73053989673819,5.43399150518615,5.06631762761176,5.49686077114395,3.97895571022854,4.04829502506836,5.14201504882575,5.2602819692195,4.58303206680813,5.05493044059416,4.85073498693654,4.41316167036565,5.41829485863524
"ENSG00000151490",3.77007641218135,3.33364524497298,3.17982389362609,3.41513484544005,3.7255082601785,3.73680359110992,4.1217368603875,3.50233404697114,3.40282663439273,3.06104102930293,3.24526182840886,3.26878930052685,3.79558686791235,3.19445726819298,4.29823766766705,3.44069284796396,3.32268987521976,3.605804093963,4.31013685834551,4.25408387501349,3.63093454124011,4.11245583919907,3.05586033204853,3.0666012039204,5.565031874055,4.41359499143641,4.6846208882543,6.84084229681464,6.08537234452908,4.90720249379117,5.1010637830093,5.28881663007705,7.09091836883871,4.18538234226209,4.73159216521574,7.48931418184407,3.38506064691643,3.48428010906156,3.48242192895781,3.09864547426969,3.20260282431069,3.45025218833926,3.41108522178511,3.60566753539074,3.30035262490202,3.45417125576639,3.17440823926557,3.33553488046149,3.42867010960299,3.50289191568655,3.51895594871972,3.51776572797375,3.41396255040421,3.43255676876533,3.54526233590018,4.18945909084918,3.30631622946565,3.54085241321983,3.47117373102706,3.69939753560004
"ENSG00000165533",3.53771743330698,3.20800179058371,4.33488154470233,4.95399841464576,3.62812268120351,3.50720261377829,3.8484084998661,3.34966224375119,4.63905332139253,3.41651057347794,5.61030717846818,4.26463477527379,4.11103857865424,5.9458440640175,5.27181773685399,9.16407244031993,5.87387751617667,6.19055321336547,4.48903786601342,4.52365267259751,3.5576486531777,6.27044833672994,6.2235086853382,6.80609641157662,4.5174714066958,3.69693530238726,3.20669657287288,5.21018793655954,4.02536647649278,3.94983457738859,5.48053634937388,3.70492017311178,4.26847257423592,4.45724208074612,4.59211191613056,3.2693715017087,6.64396554623256,6.75163293291715,6.5714922337329,6.6751349445559,5.41829485863524,6.40484335767198,6.6455389518338,5.86913786744691,4.47819973488926,7.06037245341344,4.48504179707424,6.30235918479591,7.02739244627804,6.28489282057886,6.7158808575591,6.87525160559128,5.85268284885317,6.20514375929334,6.76477587341546,5.42193240405274,6.45108648125367,6.00822861081266,5.75886173474732,6.63750158378641
"ENSG00000237940",9.1650521491817,5.79118352249086,4.1662075961688,4.33488154470233,4.16505922415755,3.91802902770924,4.22204542854257,4.3258154842905,6.76810871073577,5.10920706940602,3.92490502700294,8.25332737666776,3.75280674877858,3.56709619720085,3.59386380103854,4.21044860780821,3.34472274622384,4.38410021947576,3.24958556820228,3.64958658422924,4.4672040922993,3.73127347017701,3.91538533779765,3.54748745593562,4.08133347829302,4.26315047988236,4.1529025835903,4.27463965737948,4.02995600921509,3.74809076332341,4.11910994302036,4.00953553411255,4.16320204652133,3.74988473116776,4.18598228020985,4.08482725558418,3.62244815263209,3.6694918506555,3.72436994008673,3.44922524848233,3.768077448385,3.88213115786748,3.44982088578773,3.78255549947878,4.41359499143641,3.29285135402626,3.12378800804336,3.63857325210095,3.79765290109044,3.75296277832818,3.42120805467122,3.59943621033274,3.50925607948116,4.10517323115766,3.88280534363946,3.66735115191574,3.76606470838622,3.72979964974542,3.69116362482362,3.65483893976223
"ENSG00000077713",4.35520633345709,3.73558901352356,4.55041478577994,4.90460061030662,3.4530227629532,6.07998872716831,3.46848796657153,5.95355544504465,3.53701163607007,5.9780952049764,5.78432943053949,5.5443029226633,5.95039725581506,4.83488825125608,6.59736456344809,3.45320742431898,5.83756350201439,4.64700376117289,2.74507161169217,5.89121260760437,4.19683105817114,6.44388252754566,3.70454539969167,4.21022576783356,6.70890020286712,3.00574602998705,3.25096664159894,5.94403268062698,6.46987678752228,4.63859520292622,3.63075076682394,6.88166680544855,6.5110165101409,3.17848464555602,5.48785884510713,6.75092766821876,3.25256488415721,3.89379397691387,3.99435354619418,3.81654351442661,3.39207381016923,4.50294032977375,4.32262171644105,3.85825808571935,3.09855966814826,4.3020403511605,2.79254556725348,3.2884933420684,4.14292571518169,4.78557724147658,5.19191616958695,3.46199979574121,3.77116906098983,4.71274701291877,4.38362795277186,5.01744661041025,3.85046968357267,4.63339380151589,5.16422359768172,5.24959838152593
"ENSG00000082397",3.01638086860879,2.94493597394444,4.29955247849324,3.06311181996728,3.0191671731487,3.00839722082045,2.87519314964958,2.91198267723386,2.99821224448988,2.78322565978009,6.06871448894788,2.89308065177037,3.09355309463713,2.91230238850748,6.85441267892466,2.91198267723386,5.85924617735353,3.05753129818306,3.31963428628098,2.94634959564967,3.10510313198512,4.14366095708879,3.0676239717102,3.00599172539495,2.99000706065758,3.75569742471287,3.01939805020188,3.62781053735426,3.29846475388857,3.78346993637069,3.02250078913814,3.18290936649479,3.13574368543531,4.49945904403439,3.68346480367851,2.93633085638239,2.96053948774238,2.88994791590094,2.95900743256059,3.08833037776187,2.99156957496543,3.05532784774028,3.59386380103854,2.94953716508884,2.9514962879154,3.31328051152162,3.09633409363202,3.0263448654033,4.17900921033218,4.22759404342273,4.80878777603245,3.62798743517848,3.48086609563007,5.12625167071872,4.56821498911917,5.35178692079312,3.65895524486326,3.90686599154813,4.89368296307814,4.49442903634264
"ENSG00000124731",7.94872980819553,6.3993541142958,5.37327140811866,5.21234799148129,6.41476206767927,5.11341813955004,6.9416756767803,5.27233378152705,5.82402771114013,5.75987963675589,4.85501358922913,5.39295097258512,5.45592982145422,7.66715423613556,10.7122460088948,5.54245264673949,10.7999125088697,7.58225784667241,7.57699395119935,5.03042685627504,7.52968664433881,10.1629724689544,10.8515837968657,9.2997276282851,6.1239641655888,7.65533720148281,8.62929416243155,6.71081639341715,7.22392834734096,8.72136517435757,8.6389232777787,6.8048629079985,6.12927487903586,10.5847464475112,7.21858403211313,5.41511379973682,10.0415569920498,9.65317106757042,10.1893663098739,10.9002790693639,8.5942735866341,9.56794379831298,11.4183286344443,10.7897873974148,11.3995846391816,10.3484885759984,12.1159647381049,10.6292878204156,10.1575274555414,9.14482802599173,9.54188391149308,10.855192983509,9.61096937619905,9.1160609979664,10.6195539275735,8.2384525870812,9.08633155921778,10.8289348675124,9.74267095645791,9.34644378388955
"ENSG00000169908",3.23601169820432,3.22807110329583,3.07730205668421,3.26800674561066,3.23947968392266,6.42527332934414,3.57701120646388,3.20615250629669,3.17416153725908,3.42182170005723,3.33389233238598,3.38491276934144,3.18683473263231,3.3949482662331,3.2693715017087,3.20011121989118,4.27752413934731,7.31679489186017,3.16387688475663,3.25539627263052,5.58272177962683,3.41108522178511,5.11662632729433,5.4227599990911,3.27820739713227,3.27457709109119,3.2951663104879,3.31419832403833,3.29176089468592,3.18644079560758,3.41579810579215,3.19820415105632,3.38522452201084,3.4506680479887,3.24670383633693,3.2422206476323,4.0685711376567,3.25198222333227,3.18076199531482,3.77715335471982,3.30640296184898,4.03600856089837,6.34173353265288,3.34029717971335,4.31501583061903,3.58895077533945,3.3641451996342,3.74071935341696,3.34836125496153,3.26528098742719,3.4375669961483,3.18796361448564,3.38578828304728,3.40386349655047,6.04386260390644,3.21539725631996,3.27843808562753,3.42569485920008,3.27861597791103,3.23038611256557
"ENSG00000047634",8.5197881788459,3.46279455856156,5.6882701776989,5.53867636327721,7.23762646970069,3.6489766149195,3.54939969503746,5.31596460234729,5.70694518694872,6.53611063639404,4.55194427212929,3.98099008577926,3.55894338506582,3.80859676835489,6.09962753873245,4.00039223489123,6.42704634989269,5.50707520854486,7.58273195553162,4.03822308900247,4.41019644387345,4.70551124107248,6.24529788621924,3.99738943494088,3.59313786188087,6.03445435195463,3.72341320951092,6.51955811388549,5.15515615630735,4.90576448622158,7.70764304664051,3.8755182225202,3.49361330428795,5.1016061722623,4.42265622038327,3.22075154349525,3.60737034087666,3.94499228817823,3.83174598316851,4.48240722693272,3.79379575345608,4.13170397716388,4.63623197939752,3.79860764216447,3.46791595386812,4.15219532706602,3.71725706703197,3.62980643399323,5.1805724387899,4.82875685778317,5.20716032566938,6.08410013601226,4.54252729914801,5.90265647417007,4.91333327806829,5.38316483897304,5.77532170923798,4.47750900197526,6.30613839550143,4.61260100154305
"ENSG00000109099",3.71705825512002,4.39107341738548,6.50377651798963,3.5053488058356,3.65578785089024,3.77794709220786,4.26847257423592,3.41651057347794,3.89379397691387,3.57487057633083,4.38186626253076,9.66609089270707,3.50023354327153,3.39611450241264,4.54490443929261,3.95828531266901,4.68635006259048,4.80805801724469,4.51988058015568,4.16250696232159,3.37942334728293,4.18285498570325,5.86674276968572,3.8671006626028,3.56148528436977,3.8860898190234,3.2287159729608,3.685436765194,3.90795518024419,3.67491827315691,3.54185218971398,3.70840451698986,3.3641451996342,3.7126977046154,3.68524047617672,3.48640046419551,5.72191347103601,4.71983563538995,5.25402482935309,4.84466855125318,4.25631129725623,5.80074762015325,7.29542381694386,4.87741974919858,5.43223049732853,5.20223233491098,3.81912127277271,4.97727937012433,5.05438100363238,5.52492120900814,5.35161854054626,5.41161674106392,4.85779383051821,5.16495280993038,6.68955533166446,5.53896010443633,4.05864991019181,4.36416360097854,4.90639868198512,5.7682895234327
"ENSG00000179144",5.23514732835156,4.20054952149231,4.67599409480316,5.26393871236529,6.15189128098667,5.95649094775031,4.08482725558418,5.91176553264637,4.77938941901127,4.27728798936473,8.40477337746475,6.48110052394948,8.8354632248246,4.26378461199311,5.9518191925383,5.20430489820393,4.61698313891153,5.34863751522666,7.92511811837377,8.8955351149406,6.17879108454468,4.3115630765136,4.10905254856498,4.51597981367947,4.43051033419327,6.168355016218,4.10639143493613,5.4423696271774,5.74295881620774,6.72280631883599,6.78596417059491,4.81084377434282,5.22228291642445,5.57660706796504,5.79219775128946,5.10595818115004,4.54413026563541,4.24033775890563,4.00366590931047,3.78255549947878,4.32799968246094,4.94479022423708,5.10567515158964,4.32751695356924,4.08554576190067,4.81638465187672,3.88954339804266,4.45910721270418,5.08812919490147,6.34575096399532,6.97427132463484,5.06516759999268,4.29095893572328,6.8704948124545,5.77600883390294,9.33732464451458,5.78245225376634,7.04623966442112,8.92354016871647,5.80938260651732
"ENSG00000162929",3.49849131882831,4.1126850825947,5.14394004036781,6.18486721943299,3.77675700465208,6.39219141791212,4.74698821030598,6.28892247655193,5.10595818115004,5.6666145933616,6.46814076031634,4.44451647103671,7.06121465495365,6.87326185899686,5.59746031188236,5.05149122086684,4.18988261437061,3.28096943630294,3.04887770906941,7.05113636941117,3.82583740000671,5.20854096363521,2.8715090059618,2.73549759547115,4.82398918739602,3.20085188356282,2.92024603855284,5.79972256918295,3.46150457665798,3.48591179575864,3.42120805467122,4.96017007387923,4.65008916461292,2.91722927050834,4.23945242908782,4.87215517053769,3.3266113434593,4.33531890555666,3.23168823099184,4.48658171827945,4.32890125843652,4.35845784051342,3.2427535658769,4.03311883299418,3.41634604199176,4.72705321908211,2.73549759547115,4.67891536661532,4.54490443929261,5.50677801821527,5.23176125475829,4.62718690840643,3.51468207010295,4.4426961484268,3.25464925746417,4.80205828363778,4.5443903134191,4.09762604098023,4.64700376117289,5.02693571526431
"ENSG00000196188",4.28712493268711,4.71443792635191,4.20904942468638,4.42424716916835,4.53951195720878,4.63466592939748,4.9246950676177,4.23697757941481,4.2760913276054,3.98285998024448,4.60216482572844,4.33797404018452,4.25581698183858,4.50847985366899,4.43789807274064,4.18829222303753,4.00870582748523,4.95459478349353,5.92693365937676,4.25408387501349,4.57275844619827,5.87683264941856,4.78346016803467,4.25581698183858,4.54352954848557,4.57946641926272,4.52523905172225,4.00214188823897,4.05392926288702,4.72134085183494,4.98883254034829,4.46103230845196,4.49334491540811,4.58226207204358,4.15936607891804,4.49201874510143,6.60799538811501,7.5956160242582,6.80375951349222,8.12913749273097,5.8498958111584,7.29142357349646,5.31787631395888,6.13869484101689,7.8101663869711,7.10301258434002,5.47828506557668,6.43240948026105,8.508741973667,7.25436273094525,7.68399757363448,8.77359540191485,7.54649703274155,6.08141070998133,5.79542630155498,6.48855992339962,7.26281573108349,5.50747478721449,5.26913743881126,7.99689083273762
"ENSG00000143942",3.42255203491065,3.37577305261975,4.38524417712579,6.48606842013366,4.61287574780435,5.30554425869297,5.65129804777958,5.52869406468507,4.60911990224783,4.22030708705437,5.45889386336781,4.43364403669348,5.6134060720518,4.50520793534592,4.77189668463148,3.09944751525468,4.26823991198227,4.65631454830858,4.48217642726454,6.77520790991817,3.85760716748351,6.24663627941236,3.43790104645917,4.67266886574317,4.0797833228386,3.28891638538569,3.03055232005302,3.39544669757609,4.16955373330473,3.29244970985465,4.16179557222326,4.00204351315712,3.61055007221841,4.24950943136431,3.81387699490455,3.71655519524097,4.69553164658261,5.10081692836536,4.69309506084273,7.1298651572074,4.68838803024716,5.77701217890448,4.58881614138208,4.71567408690327,4.38567005228275,5.96086347960918,2.96880249930234,5.92007474736887,7.39283138830421,7.23136845360584,7.40730166822435,7.40296460327012,6.47582675615272,5.24688030017608,4.64326719166863,5.18029039112111,6.29521201345475,5.43595227914981,5.91412970409969,7.35178560394785
"ENSG00000073737",4.83594684563881,4.56489760487059,4.29887191417879,4.95312094062158,4.38658322902369,4.68543932653041,5.04821998805903,4.12731355423319,4.58362034404663,4.271175668409,4.17180770666157,4.05476921377904,5.02899393200031,9.52588833282414,7.50718994406828,6.71996322830552,6.97227859527918,4.1992809445917,4.88582483807686,7.42270952310447,4.29321684119317,7.38058291315082,4.45724208074612,4.40199243536518,4.8769356309586,4.16231726110738,4.46246043415237,4.23122395562854,4.36509623393342,4.13190672543465,4.4869282575613,4.1699914058008,4.05370752704787,4.32913525897735,3.96802889881793,4.3442274393016,4.83967576393162,6.00647232655612,6.03874259373387,6.17275379643599,7.33485247539464,5.70635487249292,6.92803318969197,6.10160598872672,4.60048941428428,7.15395146584886,4.88265352156055,7.96630453322077,5.9773261599945,6.64771262752322,7.71610165618643,6.21958065037964,5.21839831492527,5.8243166661807,5.91682831563795,7.47156108048653,7.60386487892347,8.003186759473,6.30509230136942,7.80840817312158
"ENSG00000058091",6.03480134099165,3.8306194207877,4.52544650905572,6.22141362183902,6.39569480301873,6.37460395862219,5.55531634959595,7.7042235150034,8.77558052910646,7.0740909693934,4.45856158676959,6.05363487705534,4.40556414488439,5.8450337532902,4.41510522124105,4.12848174868329,4.28203019313791,5.28928431995433,5.0186684578054,4.3218447725349,4.98620423590162,4.97541841673491,4.75976914558821,4.78758021655993,8.46929693894559,7.09173155039954,7.10991258849753,8.57122069171073,6.71239413090971,7.7212986872294,7.465746714113,9.17501731232153,9.00930033148007,6.92492822605455,8.18134104629796,8.92463865888312,5.02326332416528,5.15911048730282,4.66965903094335,5.53557042321134,4.65579800811541,4.83115194244567,5.25537986790012,4.97451474110655,4.28388102633142,5.49507713806668,5.02748840706685,4.66990321626902,4.67350196330019,4.88719925640982,5.02466363198242,4.76118583000829,4.71674047071142,5.47917755309788,5.17472973453375,4.66480565530654,4.68895540305839,5.58200199302471,4.53875305728832,5.25063139568767
"ENSG00000086289",4.2451307848703,4.43997282894227,5.04194886274296,6.58800584353591,4.46600967918718,7.04346014269878,5.5290125275672,5.4094659682357,5.5131203116092,5.61096740245878,6.4298418698782,6.81411842399437,8.941283463167,7.82227260528477,7.42693679994791,5.97949142772955,5.4547046528579,7.12299631774355,4.22977429562368,8.70222346652245,4.04625086284889,7.35348273394773,4.12225033663958,6.19892489848239,4.60607182778556,3.72298257453421,3.90947602185173,3.15437321185437,3.70578055442754,3.86958947708824,3.50740346116928,4.12951262731299,3.87451349216035,3.87809573080259,3.550405842078,4.18338844188201,4.85411066934374,6.11523527248818,4.37561421473555,6.31055760055837,4.81587927582637,7.72460093423506,6.45444414908683,5.30794540558517,5.39704593703444,7.11270102790844,5.15750054949548,6.55524512198609,6.24146187753373,6.9543854900243,7.52558465525476,6.46924904911625,6.05835193515949,6.75709739976833,6.60492619451878,6.34290937369612,6.57992446238058,6.05642627236816,5.63767740413937,7.78354846898153
"ENSG00000228401",5.01118866846121,7.69362606098271,8.53692067053465,5.04417654576928,6.2403055552879,5.31354633711858,8.28439380346626,4.46885630205275,7.98579961282368,5.406380043711,8.71548743283106,9.1776381125569,5.69150304453064,3.85028000440363,5.41127587768726,4.7764987151233,4.50948217465166,5.17305889174438,4.36297252717432,5.64934848626691,4.87194007086138,4.1672203715116,6.78280341469697,4.13688641195205,4.38864950323008,4.21855849200644,4.14317059042651,4.92855620759361,4.50326117397945,4.25700013026212,4.76118583000829,4.53573072902393,4.27219685315511,4.16694756833802,4.12244578107985,4.25947950524068,4.2859247877555,4.42079995821261,4.54959124126793,4.33436556610167,4.37561421473555,4.45388509167232,4.97165119463578,4.5099695340163,4.37717559674778,4.16694756833802,5.14253657242976,4.88719925640982,4.40600035992056,4.57076554494552,4.31978430000284,4.82430229361897,4.96558917000237,4.34103463100147,4.53486939647435,4.23122395562854,4.13211900250469,4.6405722033819,4.32344869311399,4.57769920995547
"ENSG00000136250",5.82524463617559,5.8341747142716,4.70049583718601,3.90420614182835,4.38940472877508,4.19258039533222,4.23985692465394,4.8868711966617,5.01005855596804,4.63747108314723,4.98767307941079,4.1418220479848,5.82145223564409,8.68745159695415,9.8835769961148,5.18468490906831,8.54247942864711,7.33718259189846,4.40556414488439,6.90472553671002,5.34076262807942,9.26112242064039,6.81912490811593,6.04138667457159,4.31248676368823,5.79081087059455,4.67682584736853,6.4585827567047,7.25890521618289,7.82023466782483,5.48818902888729,5.31487492932507,5.61179225334862,5.38287178718246,7.20893682260592,3.89023241608563,8.05063295845564,8.08439255394806,8.21958286813423,7.87521173358941,8.49353625878824,7.8795965465615,7.98050495761797,8.32031048203806,7.60484156096779,8.72949179301487,7.53061491341756,8.51261866445487,7.76276957983855,8.72221363667546,8.20603058585529,7.67813973150853,8.13961908093987,7.43264087698516,7.84343773175318,8.80055315957865,7.89255243974726,8.60680022639694,8.87978179809458,8.67033653458096
"ENSG00000247134",3.93136340854307,3.07168380350465,4.26752928241101,3.19676782934977,7.30546243013272,3.80967483134299,3.21517613760372,3.19331400589886,3.6517522139498,3.15279250039938,3.34998526580295,3.4306374846528,2.9178692736361,4.74212004577019,5.46554194424128,2.88200116820411,5.84214157448848,3.19693558789745,3.24432000886935,3.21922458073511,5.17500501566323,5.32290905811229,7.53152943363414,3.36091907516461,3.31522713415645,3.24203721560973,3.08509413972409,3.36334818785462,3.68813747489938,3.98243333184886,3.34836125496153,5.03996965368338,4.51151942411826,3.39991558560443,3.62145024431127,3.12175026435197,4.35687446636175,5.75702337957765,4.50895144002726,5.10581666636984,3.84030513902527,3.28561135972757,5.07257787275613,6.4730646354222,4.69115546373244,4.48528588809903,4.23301591944787,4.9425687398094,5.66490851283478,4.71101463467265,4.78151272926761,4.36965753519518,4.30632877920159,5.31881846439541,4.90607395160021,5.22258972264498,4.1684617504407,3.89396136052913,4.70676559850135,4.94538410504931
